==> Starting concretization pool with 48 processes
==> Environment concretized in 220.30 seconds
==> Concretized adios
[+]  auiwmv7  adios@1.13.1%gcc@9.4.0+blosc~bzip2~fortran~hdf5~infiniband+lz4+mpi~netcdf+shared+sz~szip+zfp+zlib build_system=autotools patches=8ae17f6,aea47e5,d24b79b staging=none arch=linux-ubuntu20.04-ppc64le
[+]  swwgzbb              ^libiconv@1.17%gcc@9.4.0 build_system=autotools libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  rgc2gxg              ^libxml2@2.10.3%gcc@9.4.0+pic~python+shared build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  y7zlr4o              ^tar@1.34%gcc@9.4.0 build_system=autotools zip=pigz arch=linux-ubuntu20.04-ppc64le
[+]  k4jjrzn                  ^pigz@2.8%gcc@9.4.0 build_system=makefile arch=linux-ubuntu20.04-ppc64le
[+]  qg3v36r                  ^zstd@1.5.6%gcc@9.4.0+programs build_system=makefile compression=none libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  ewzzfxd          ^gmake@4.4.1%gcc@9.4.0~guile build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  mq2df5a          ^libffi@3.4.6%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  6u5n5ke          ^libxcrypt@4.4.35%gcc@9.4.0~obsolete_api build_system=autotools patches=4885da3 arch=linux-ubuntu20.04-ppc64le
[+]  grku2r3          ^ncurses@6.4%gcc@9.4.0~symlinks+termlib abi=none build_system=autotools patches=7a351bc arch=linux-ubuntu20.04-ppc64le
[+]  czpg5d3          ^openssl@3.2.1%gcc@9.4.0~docs+shared build_system=generic certs=mozilla arch=linux-ubuntu20.04-ppc64le
[+]  a2ypoks              ^ca-certificates-mozilla@2023-05-30%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  sewi7nv          ^pkgconf@1.9.5%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  tyymwiv          ^readline@8.2%gcc@9.4.0 build_system=autotools patches=bbf97f1 arch=linux-ubuntu20.04-ppc64le
[+]  dbhlhu4          ^sqlite@3.43.2%gcc@9.4.0+column_metadata+dynamic_extensions+fts~functions+rtree build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  a4y52oc          ^util-linux-uuid@2.38.1%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  pb7y4mr          ^xz@5.4.6%gcc@9.4.0+pic build_system=autotools libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  ajhn62z          ^zlib-ng@2.1.6%gcc@9.4.0+compat+new_strategies+opt+pic+shared build_system=autotools arch=linux-ubuntu20.04-ppc64le

==> Concretized py-petsc4py
[+]  s2we6v4  py-petsc4py@3.21.0%gcc@9.4.0+mpi build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  ca22h7c      ^gcc-runtime@9.4.0%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  ekx2bag      ^petsc@3.21.0%gcc@9.4.0~X~batch~cgns~complex~cuda~debug+double~exodusii~fftw+fortran~giflib+hdf5~hpddm~hwloc+hypre~int64~jpeg~knl~kokkos~libpng~libyaml~memkind+metis~mkl-pardiso~mmg~moab~mpfr+mpi~mumps~openmp~p4est~parmmg~ptscotch~random123~rocm~saws~scalapack+shared~strumpack~suite-sparse+superlu-dist~sycl~tetgen~trilinos~valgrind~zoltan build_system=generic clanguage=C memalign=none arch=linux-ubuntu20.04-ppc64le
[+]  u52dd7a          ^diffutils@3.10%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  nfosedq              ^gnuconfig@2022-09-17%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  swwgzbb              ^libiconv@1.17%gcc@9.4.0 build_system=autotools libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  ewzzfxd          ^gmake@4.4.1%gcc@9.4.0~guile build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  nwdpdhl          ^hdf5@1.14.3%gcc@9.4.0~cxx+fortran+hl~ipo~java~map+mpi+shared~subfiling~szip~threadsafe+tools api=default build_system=cmake build_type=Release generator=make patches=82088c8 arch=linux-ubuntu20.04-ppc64le
[+]  w44uw4i              ^cmake@3.27.9%gcc@9.4.0~doc+ncurses+ownlibs build_system=generic build_type=Release arch=linux-ubuntu20.04-ppc64le
[+]  kllvokr                  ^curl@8.6.0%gcc@9.4.0~gssapi~ldap~libidn2~librtmp~libssh~libssh2+nghttp2 build_system=autotools libs=shared,static tls=openssl arch=linux-ubuntu20.04-ppc64le
[+]  7hertvv                      ^nghttp2@1.57.0%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  22nccno          ^hypre@2.31.0%gcc@9.4.0~caliper~complex~cuda~debug+fortran~gptune~gpu-aware-mpi~int64~internal-superlu~magma~mixedint+mpi~openmp~rocm+shared~superlu-dist~sycl~umpire~unified-memory build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  qhwl2sv          ^metis@5.1.0%gcc@9.4.0~gdb~int64~ipo~real64+shared build_system=cmake build_type=Release generator=make patches=4991da9,93a7903,b1225da arch=linux-ubuntu20.04-ppc64le
[e]  nysjgwr          ^mpich@4.1.2%gcc@9.4.0~argobots~cuda+fortran~hwloc+hydra+libxml2+pci~rocm+romio~slurm~vci~verbs~wrapperrpath~xpmem build_system=autotools datatype-engine=auto device=ch4 netmod=ofi pmi=pmi arch=linux-ubuntu20.04-ppc64le
[+]  e624mhb          ^openblas@0.3.26%gcc@9.4.0~bignuma~consistent_fpcsr+dynamic_dispatch+fortran~ilp64+locking+pic+shared build_system=makefile symbol_suffix=none threads=openmp arch=linux-ubuntu20.04-ppc64le
[+]  ukoyiyp              ^perl@5.38.0%gcc@9.4.0+cpanm+opcode+open+shared+threads build_system=generic patches=714e4d1 arch=linux-ubuntu20.04-ppc64le
[+]  7ifibtr                  ^berkeley-db@18.1.40%gcc@9.4.0+cxx~docs+stl build_system=autotools patches=26090f4,b231fcc arch=linux-ubuntu20.04-ppc64le
[+]  qkvvslz          ^parmetis@4.0.3%gcc@9.4.0~gdb~int64~ipo+shared build_system=cmake build_type=Release generator=make patches=4f89253,50ed208,704b84f arch=linux-ubuntu20.04-ppc64le
[+]  uieradp          ^superlu-dist@8.2.1%gcc@9.4.0~cuda~int64~ipo~openmp+parmetis~rocm+shared build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  ajhn62z          ^zlib-ng@2.1.6%gcc@9.4.0+compat+new_strategies+opt+pic+shared build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  xcmcgxn      ^py-cython@0.29.36%gcc@9.4.0 build_system=python_pip patches=c4369ad arch=linux-ubuntu20.04-ppc64le
[+]  uw4zumv      ^py-mpi4py@3.1.5%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  lelbiuh      ^py-numpy@1.26.4%gcc@9.4.0 build_system=python_pip patches=873745d arch=linux-ubuntu20.04-ppc64le
[+]  t3qeb6w          ^py-meson-python@0.15.0%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  7mv7cql              ^meson@1.3.2%gcc@9.4.0 build_system=python_pip patches=0f0b1bd arch=linux-ubuntu20.04-ppc64le
[+]  7etvwfb                  ^ninja@1.11.1%gcc@9.4.0+re2c build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  kcidbl2                      ^re2c@2.2%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  fcgxpkx              ^py-pyproject-metadata@0.7.1%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  qtz5wuu                  ^py-packaging@23.1%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  jzmk53w                      ^py-flit-core@3.9.0%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  yh7nfbh      ^py-pip@23.1.2%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  knojfff      ^py-setuptools@69.2.0%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  lxdjipf      ^py-wheel@0.41.2%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  dm3n3sq      ^python@3.11.7%gcc@9.4.0+bz2+crypt+ctypes+dbm~debug+libxml2+lzma~nis~optimizations+pic+pyexpat+pythoncmd+readline+shared+sqlite3+ssl~tkinter+uuid+zlib build_system=generic patches=13fa8bf,b0615b2,ebdca64,f2fd060 arch=linux-ubuntu20.04-ppc64le
[+]  a4z2q4l          ^bzip2@1.0.8%gcc@9.4.0~debug~pic+shared build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  rc7sjz7          ^expat@2.6.2%gcc@9.4.0+libbsd build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  waietg3              ^libbsd@0.12.1%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  chjd7do                  ^libmd@1.0.4%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  ir2aya5          ^gdbm@1.23%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  jusmvso          ^gettext@0.22.4%gcc@9.4.0+bzip2+curses+git~libunistring+libxml2+pic+shared+tar+xz build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  rgc2gxg              ^libxml2@2.10.3%gcc@9.4.0+pic~python+shared build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  y7zlr4o              ^tar@1.34%gcc@9.4.0 build_system=autotools zip=pigz arch=linux-ubuntu20.04-ppc64le
[+]  k4jjrzn                  ^pigz@2.8%gcc@9.4.0 build_system=makefile arch=linux-ubuntu20.04-ppc64le
[+]  qg3v36r                  ^zstd@1.5.6%gcc@9.4.0+programs build_system=makefile compression=none libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  mq2df5a          ^libffi@3.4.6%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  6u5n5ke          ^libxcrypt@4.4.35%gcc@9.4.0~obsolete_api build_system=autotools patches=4885da3 arch=linux-ubuntu20.04-ppc64le
[+]  grku2r3          ^ncurses@6.4%gcc@9.4.0~symlinks+termlib abi=none build_system=autotools patches=7a351bc arch=linux-ubuntu20.04-ppc64le
[+]  czpg5d3          ^openssl@3.2.1%gcc@9.4.0~docs+shared build_system=generic certs=mozilla arch=linux-ubuntu20.04-ppc64le
[+]  a2ypoks              ^ca-certificates-mozilla@2023-05-30%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  sewi7nv          ^pkgconf@1.9.5%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  tyymwiv          ^readline@8.2%gcc@9.4.0 build_system=autotools patches=bbf97f1 arch=linux-ubuntu20.04-ppc64le
[+]  dbhlhu4          ^sqlite@3.43.2%gcc@9.4.0+column_metadata+dynamic_extensions+fts~functions+rtree build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  a4y52oc          ^util-linux-uuid@2.38.1%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  pb7y4mr          ^xz@5.4.6%gcc@9.4.0+pic build_system=autotools libs=shared,static arch=linux-ubuntu20.04-ppc64le

==> Concretized py-warpx
[+]  gmp7qjq  py-warpx@23.08%gcc@9.4.0+mpi build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  ca22h7c      ^gcc-runtime@9.4.0%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  uw4zumv      ^py-mpi4py@3.1.5%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[e]  nysjgwr          ^mpich@4.1.2%gcc@9.4.0~argobots~cuda+fortran~hwloc+hydra+libxml2+pci~rocm+romio~slurm~vci~verbs~wrapperrpath~xpmem build_system=autotools datatype-engine=auto device=ch4 netmod=ofi pmi=pmi arch=linux-ubuntu20.04-ppc64le
[+]  xcmcgxn          ^py-cython@0.29.36%gcc@9.4.0 build_system=python_pip patches=c4369ad arch=linux-ubuntu20.04-ppc64le
[+]  v73p2jo      ^py-numpy@1.26.4%gcc@9.4.0 build_system=python_pip patches=873745d arch=linux-ubuntu20.04-ppc64le
[+]  e624mhb          ^openblas@0.3.26%gcc@9.4.0~bignuma~consistent_fpcsr+dynamic_dispatch+fortran~ilp64+locking+pic+shared build_system=makefile symbol_suffix=none threads=openmp arch=linux-ubuntu20.04-ppc64le
[+]  ukoyiyp              ^perl@5.38.0%gcc@9.4.0+cpanm+opcode+open+shared+threads build_system=generic patches=714e4d1 arch=linux-ubuntu20.04-ppc64le
[+]  7ifibtr                  ^berkeley-db@18.1.40%gcc@9.4.0+cxx~docs+stl build_system=autotools patches=26090f4,b231fcc arch=linux-ubuntu20.04-ppc64le
[+]  gvghepu          ^py-cython@3.0.8%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  t3qeb6w          ^py-meson-python@0.15.0%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  7mv7cql              ^meson@1.3.2%gcc@9.4.0 build_system=python_pip patches=0f0b1bd arch=linux-ubuntu20.04-ppc64le
[+]  7etvwfb                  ^ninja@1.11.1%gcc@9.4.0+re2c build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  kcidbl2                      ^re2c@2.2%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  fcgxpkx              ^py-pyproject-metadata@0.7.1%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  qtz5wuu                  ^py-packaging@23.1%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  btqgq6e      ^py-periodictable@1.5.0%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  uz75gwh          ^py-pyparsing@3.1.2%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  jzmk53w              ^py-flit-core@3.9.0%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  sfckxpp      ^py-picmistandard@0.25.0%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  roycvey          ^py-scipy@1.13.0%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  asetfh3              ^py-pybind11@2.12.0%gcc@9.4.0~ipo build_system=cmake build_type=Release generator=ninja arch=linux-ubuntu20.04-ppc64le
[+]  ggprozz              ^py-pythran@0.15.0%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  hok5ygf                  ^py-beniget@0.4.1%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  7dqchab                  ^py-gast@0.5.4%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  kw3ty74                  ^py-ply@3.11%gcc@9.4.0 build_system=python_pip arch=linux-ubuntu20.04-ppc64le
[+]  yh7nfbh      ^py-pip@23.1.2%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  knojfff      ^py-setuptools@69.2.0%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  lxdjipf      ^py-wheel@0.41.2%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  dm3n3sq      ^python@3.11.7%gcc@9.4.0+bz2+crypt+ctypes+dbm~debug+libxml2+lzma~nis~optimizations+pic+pyexpat+pythoncmd+readline+shared+sqlite3+ssl~tkinter+uuid+zlib build_system=generic patches=13fa8bf,b0615b2,ebdca64,f2fd060 arch=linux-ubuntu20.04-ppc64le
[+]  a4z2q4l          ^bzip2@1.0.8%gcc@9.4.0~debug~pic+shared build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  u52dd7a              ^diffutils@3.10%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  rc7sjz7          ^expat@2.6.2%gcc@9.4.0+libbsd build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  nfosedq              ^gnuconfig@2022-09-17%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  waietg3              ^libbsd@0.12.1%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  chjd7do                  ^libmd@1.0.4%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  ir2aya5          ^gdbm@1.23%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  jusmvso          ^gettext@0.22.4%gcc@9.4.0+bzip2+curses+git~libunistring+libxml2+pic+shared+tar+xz build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  swwgzbb              ^libiconv@1.17%gcc@9.4.0 build_system=autotools libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  rgc2gxg              ^libxml2@2.10.3%gcc@9.4.0+pic~python+shared build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  y7zlr4o              ^tar@1.34%gcc@9.4.0 build_system=autotools zip=pigz arch=linux-ubuntu20.04-ppc64le
[+]  k4jjrzn                  ^pigz@2.8%gcc@9.4.0 build_system=makefile arch=linux-ubuntu20.04-ppc64le
[+]  qg3v36r                  ^zstd@1.5.6%gcc@9.4.0+programs build_system=makefile compression=none libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  ewzzfxd          ^gmake@4.4.1%gcc@9.4.0~guile build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  mq2df5a          ^libffi@3.4.6%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  6u5n5ke          ^libxcrypt@4.4.35%gcc@9.4.0~obsolete_api build_system=autotools patches=4885da3 arch=linux-ubuntu20.04-ppc64le
[+]  grku2r3          ^ncurses@6.4%gcc@9.4.0~symlinks+termlib abi=none build_system=autotools patches=7a351bc arch=linux-ubuntu20.04-ppc64le
[+]  czpg5d3          ^openssl@3.2.1%gcc@9.4.0~docs+shared build_system=generic certs=mozilla arch=linux-ubuntu20.04-ppc64le
[+]  a2ypoks              ^ca-certificates-mozilla@2023-05-30%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  sewi7nv          ^pkgconf@1.9.5%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  tyymwiv          ^readline@8.2%gcc@9.4.0 build_system=autotools patches=bbf97f1 arch=linux-ubuntu20.04-ppc64le
[+]  dbhlhu4          ^sqlite@3.43.2%gcc@9.4.0+column_metadata+dynamic_extensions+fts~functions+rtree build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  a4y52oc          ^util-linux-uuid@2.38.1%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  pb7y4mr          ^xz@5.4.6%gcc@9.4.0+pic build_system=autotools libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  ajhn62z          ^zlib-ng@2.1.6%gcc@9.4.0+compat+new_strategies+opt+pic+shared build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  bn5c5ov      ^warpx@23.08%gcc@9.4.0+app~ascent~eb~ipo+lib+mpi+mpithreadmultiple+openpmd+psatd+qed~qedtablegen~sensei+shared+tprof build_system=cmake build_type=Release compute=omp dims=1,2,3,rz generator=make precision=double arch=linux-ubuntu20.04-ppc64le
[+]  pwroqpe          ^blaspp@2023.11.05%gcc@9.4.0~cuda~ipo+openmp~rocm+shared~sycl build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  w44uw4i          ^cmake@3.27.9%gcc@9.4.0~doc+ncurses+ownlibs build_system=generic build_type=Release arch=linux-ubuntu20.04-ppc64le
[+]  kllvokr              ^curl@8.6.0%gcc@9.4.0~gssapi~ldap~libidn2~librtmp~libssh~libssh2+nghttp2 build_system=autotools libs=shared,static tls=openssl arch=linux-ubuntu20.04-ppc64le
[+]  7hertvv                  ^nghttp2@1.57.0%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  vsyps3g          ^fftw@3.3.10%gcc@9.4.0+mpi+openmp~pfft_patches+shared build_system=autotools precision=double,float arch=linux-ubuntu20.04-ppc64le
[+]  c5fkcbe          ^lapackpp@2023.11.05%gcc@9.4.0~cuda~ipo~rocm+shared~sycl build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  cnhgw6c          ^openpmd-api@0.15.2%gcc@9.4.0~adios1+adios2+hdf5~ipo+mpi~python+shared build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  fsqoh57              ^adios2@2.10.0%gcc@9.4.0~aws+blosc2+bzip2~cuda~dataspaces+fortran~hdf5~ipo~kokkos+libcatalyst~libpressio+mgard+mpi~pic+png~python~rocm+sst~sycl+sz+zfp build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  hwcc2t4                  ^c-blosc2@2.11.1%gcc@9.4.0+avx2~ipo+lizard+lz4+snappy+zlib+zstd build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  ralcaus                      ^lizard@1.0%gcc@9.4.0 build_system=makefile patches=4895619 arch=linux-ubuntu20.04-ppc64le
[+]  cdfxols                      ^lz4@1.9.4%gcc@9.4.0+pic build_system=makefile libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  osbiesb                      ^snappy@1.1.10%gcc@9.4.0~ipo+pic+shared build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  wg3z6wn                  ^libcatalyst@2.0.0-rc4%gcc@9.4.0~conduit~fortran~ipo+mpi~python build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  tomutlw                  ^libfabric@1.18.1%gcc@9.4.0~debug~kdreg~uring build_system=autotools fabrics=rxm,sockets,tcp,udp arch=linux-ubuntu20.04-ppc64le
[+]  smrm327                  ^libpng@1.6.39%gcc@9.4.0~ipo~pic build_system=cmake build_type=Release generator=make libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  kdbax4x                  ^mgard@2023-12-09%gcc@9.4.0~cuda~ipo+openmp+serial~timing~unstructured build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  pkpublv                      ^libarchive@3.7.1%gcc@9.4.0+iconv build_system=autotools compression=bz2lib,lz4,lzma,lzo2,zlib,zstd crypto=openssl libs=shared,static programs=none xar=libxml2 arch=linux-ubuntu20.04-ppc64le
[+]  fcdhr5x                          ^lzo@2.10%gcc@9.4.0 build_system=autotools libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  zr653yi                      ^protobuf@3.21.12%gcc@9.4.0~ipo+shared build_system=cmake build_type=Release generator=make patches=cefc4bf arch=linux-ubuntu20.04-ppc64le
[+]  np2nkib                      ^sed@4.9%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  d3gk6i3                      ^yaml-cpp@0.7.0%gcc@9.4.0~ipo+pic+shared~tests build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  xwdve2e                  ^sz@2.1.12.5%gcc@9.4.0~fortran~hdf5~ipo~netcdf~pastri~python~random_access+shared~stats~time_compression build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  o4dpzfs                  ^zfp@0.5.5%gcc@9.4.0~aligned~c~cuda~fasthash~fortran~ipo~openmp~profile~python+shared~strided~twoway+utilities bsws=64 build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  nwdpdhl              ^hdf5@1.14.3%gcc@9.4.0~cxx+fortran+hl~ipo~java~map+mpi+shared~subfiling~szip~threadsafe+tools api=default build_system=cmake build_type=Release generator=make patches=82088c8 arch=linux-ubuntu20.04-ppc64le
[+]  folgjso              ^nlohmann-json@3.11.2%gcc@9.4.0~ipo+multiple_headers build_system=cmake build_type=Release generator=make arch=linux-ubuntu20.04-ppc64le
[+]  ysekvbf              ^toml11@3.8.1%gcc@9.4.0~ipo build_system=cmake build_type=Release cxx_std=11 generator=make arch=linux-ubuntu20.04-ppc64le

==> Concretized qthreads scheduler=distrib
[+]  5vyo4us  qthreads@1.18%gcc@9.4.0+hwloc~spawn_cache+static build_system=autotools scheduler=distrib stack_size=4096 arch=linux-ubuntu20.04-ppc64le
[+]  ca22h7c      ^gcc-runtime@9.4.0%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  ewzzfxd      ^gmake@4.4.1%gcc@9.4.0~guile build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  nfosedq      ^gnuconfig@2022-09-17%gcc@9.4.0 build_system=generic arch=linux-ubuntu20.04-ppc64le
[+]  ctjz4r3      ^hwloc@2.9.1%gcc@9.4.0~cairo~cuda~gl~libudev+libxml2~netloc~nvml~oneapi-level-zero~opencl+pci~rocm build_system=autotools libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  tao7mlo          ^libpciaccess@0.17%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  drsq4hf              ^libtool@2.4.7%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  x2jbhxw                  ^findutils@4.9.0%gcc@9.4.0 build_system=autotools patches=440b954 arch=linux-ubuntu20.04-ppc64le
[+]  va6l4px                  ^m4@1.4.19%gcc@9.4.0+sigsegv build_system=autotools patches=9dc5fbd,bfdffa7 arch=linux-ubuntu20.04-ppc64le
[+]  u52dd7a                      ^diffutils@3.10%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  r6vbvge                      ^libsigsegv@2.14%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  aqi4npo              ^util-macros@1.19.3%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  rgc2gxg          ^libxml2@2.10.3%gcc@9.4.0+pic~python+shared build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  swwgzbb              ^libiconv@1.17%gcc@9.4.0 build_system=autotools libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  pb7y4mr              ^xz@5.4.6%gcc@9.4.0+pic build_system=autotools libs=shared,static arch=linux-ubuntu20.04-ppc64le
[+]  ajhn62z              ^zlib-ng@2.1.6%gcc@9.4.0+compat+new_strategies+opt+pic+shared build_system=autotools arch=linux-ubuntu20.04-ppc64le
[+]  grku2r3          ^ncurses@6.4%gcc@9.4.0~symlinks+termlib abi=none build_system=autotools patches=7a351bc arch=linux-ubuntu20.04-ppc64le
[+]  sewi7nv          ^pkgconf@1.9.5%gcc@9.4.0 build_system=autotools arch=linux-ubuntu20.04-ppc64le

==> Concretized quantum-espresso
[+]  tr5u7yp  quantum-espresso@7.3.1%gcc@9.4.0~clock~elpa+epw~fox~gipaw~ipo~libxc+mpi~nvtx+openmp+patch~qmcpack+scalapack build_system=cmake build_type=Release generator=make hdf5=none arch=linux-ubuntu20.04-ppc64le
[+]  w44uw4i      ^cmake@3.27.9%gcc@9.4.0~doc+ncurses+ownlibs build_system=generic build_type=Release arch=linux-ubuntu20.04-ppc64le
[+]  kllvokr          ^curl@8.6.0%gcc@9.4.0~gssapi~ldap~libidn2~librtmp~libssh~libssh2+nghttp2 build_system=autotools libs=shared,static tls=openssl arch=linux-ubuntu20.04-ppc64le
